ID	Taxonomy
TIGR02915	435.00	436.24	PEP-CTERM-box response regulator transcription factor
TIGR02916	435.00	435.67	putative PEP-CTERM system histidine kinase
TIGR03759	281.00	434.57	integrating conjugative element protein, PFL_4693 family
TIGR03754	281.00	434.57	conjugative coupling factor TraD, PFGI-1 class
TIGR03750	275.50	434.57	conjugative transfer region protein, TIGR03750 family
TIGR03748	281.00	434.57	integrating conjugative element protein PilL, PFGI-1 class
TIGR03747	281.00	434.57	integrating conjugative element membrane protein, PFL_4697 family
TIGR03758	254.50	433.57	integrating conjugative element protein, PFL_4701 family
TIGR03746	266.00	433.57	integrating conjugative element protein, PFL_4703 family
TIGR03745	266.00	433.57	integrating conjugative element membrane protein, PFL_4702 family
TIGR01690	266.00	433.57	integrative conjugative element protein, RAQPRD family
TIGR03210	347.62	433.50	2-ketocyclohexanecarboxyl-CoA hydrolase
TIGR02328	202.00	432.34	conserved hypothetical protein
TIGR01329	4.00	423.00	cystathionine beta-lyase
TIGR02769	422.26	176.65	nickel import ATP-binding protein NikE
TIGR02019	422.00	265.00	bacteriochlorophyll 4-vinyl reductase
TIGR00616	351.33	419.28	recombinase, phage RecT family
TIGR02029	419.00	284.50	magnesium-protoporphyrin IX monomethyl ester aerobic oxidative cyclase
TIGR03756	288.00	413.57	integrating conjugative element protein, PFL_4710 family
TIGR02990	263.50	413.00	ectoine utilization protein EutA
TIGR03891	37.33	408.17	thiopeptide-type bacteriocin biosynthesis domain
TIGR03765	281.00	407.00	integrating conjugative element protein, PFL_4695 family
TIGR04055	406.50	177.00	putative heme d1 biosynthesis radical SAM protein NirJ2
TIGR03667	211.00	405.00	PPOX class probable F420-dependent enzyme, Rv3369 family
TIGR03740	404.97	248.54	lantibiotic protection ABC transporter, ATP-binding subunit
TIGR04545	404.34	350.50	heme b synthase
TIGR03757	273.00	404.00	integrating conjugative element protein, PFL_4709 family
TIGR03204	404.00	391.50	pimeloyl-CoA dehydrogenase, large subunit
TIGR00394	3.18	400.25	PTS system, lactose-specific IIC component
TIGR01538	221.72	394.92	phage portal protein, SPP1 family
TIGR03368	321.26	394.30	cellulose synthase operon protein YhjU
TIGR01370	28.00	394.00	extracellular protein
TIGR03733	392.47	231.04	lantibiotic protection ABC transporter permease subunit, MutG family
TIGR03732	392.47	231.04	lantibiotic protection ABC transporter permease subunit, MutE/EpiE family
TIGR03369	274.93	391.96	cellulose biosynthesis protein BcsE
TIGR02263	174.33	390.34	benzoyl-CoA reductase, subunit C
TIGR02031	389.00	245.00	magnesium chelatase ATPase subunit D
TIGR03493	271.93	388.96	celllulose biosynthesis operon protein BcsF/YhjT
TIGR03514	240.00	388.00	gliding motility-associated lipoprotein GldB
TIGR02814	15.99	386.66	PfaD family protein
TIGR02313	66.50	384.00	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase
TIGR04546	382.34	336.00	12,18-didecarboxysiroheme deacetylase
TIGR03224	382.17	333.67	benzoyl-CoA oxygenase/reductase, BoxA protein
TIGR02004	90.43	379.63	PTS system, maltose and glucose-specific IIBC component
TIGR03015	377.34	315.67	putative secretion ATPase, PEP-CTERM locus subfamily
TIGR02864	76.00	376.00	small, acid-soluble spore protein O
TIGR03254	375.93	341.03	oxalyl-CoA decarboxylase
TIGR02232	50.00	375.30	Myxococcus cysteine-rich repeat
TIGR02520	158.00	372.00	type IVB pilus formation outer membrane protein, R64 PilN family
TIGR04325	370.00	303.00	putative methyltransferase, LIC12133 family
TIGR03109	368.00	311.00	exosortase A
TIGR03829	8.00	367.50	uncharacterized protein, YokU family
TIGR03098	367.50	319.50	acyl-CoA ligase (AMP-forming), exosortase A-associated
TIGR03099	363.50	312.50	pyridoxal-dependent decarboxylase, exosortase A system-associated
TIGR02955	363.43	210.70	TMAO reductase system periplasmic protein TorT
TIGR04558	350.00	363.00	quinoprotein relay system zinc metallohydrolase 1
TIGR03112	362.50	155.50	6-pyruvoyl tetrahydropterin synthase-related domain
TIGR03111	362.50	155.50	putative glycosyltransferase, exosortase G-associated
TIGR03110	362.50	155.50	exosortase family protein XrtG
TIGR01913	362.03	221.73	phage recombination protein Bet
TIGR00376	355.50	362.00	putative DNA helicase
TIGR03108	361.50	312.17	exosortase A system-associated amidotransferase 1
TIGR02672	360.50	155.50	CRISPR type III-A/MTUBE-associated protein Csm6
TIGR02510	331.00	358.00	ribonucleoside-diphosphate reductase, alpha chain
TIGR03809	352.00	354.00	TIGR03809 family protein
TIGR04364	9.50	353.00	methyltransferase, FxLD system
TIGR02905	64.00	353.00	spore coat protein YutH
TIGR02058	353.00	234.00	conserved hypothetical protein
TIGR01789	177.00	344.50	lycopene cyclase
TIGR02335	344.00	283.50	phosphonoacetate hydrolase
TIGR03516	331.00	343.00	peptidyl-prolyl isomerase, gliding motility-associated
TIGR04063	342.50	222.50	PEP-CTERM/exosortase A-associated glycosyltransferase, Daro_2409 family
TIGR03134	261.95	340.93	biotin-independent malonate decarboxylase, gamma subunit
TIGR03133	261.95	340.93	biotin-independent malonate decarboxylase, beta subunit
TIGR03130	261.95	340.93	malonate decarboxylase acyl carrier protein
TIGR01110	261.95	340.93	malonate decarboxylase, alpha subunit
TIGR04012	316.50	340.83	poly-gamma-glutamate synthase PgsB
TIGR03165	340.17	319.17	F1/F0 ATPase, Methanosarcina type, subunit 2
TIGR03100	337.50	153.00	exosortase A system-associated hydrolase 1
TIGR03067	40.41	336.94	Planctomycetes uncharacterized domain TIGR03067
TIGR01731	335.12	182.36	adhesin HecA family 20-residue repeat (two copies)
TIGR04137	332.49	240.66	Chlam_Verruc_Plancto small basic protein
TIGR03322	332.17	318.17	alternate F1F0 ATPase, F0 subunit C
TIGR03306	332.17	318.17	alternate F1F0 ATPase, F0 subunit A
TIGR03305	332.17	318.17	alternate F1F0 ATPase, F1 subunit beta
TIGR03324	330.84	318.17	alternate F1F0 ATPase, F1 subunit alpha
TIGR03323	330.84	318.17	alternate F1F0 ATPase, F1 subunit gamma
TIGR03321	330.84	318.17	alternate F1F0 ATPase, F0 subunit B
TIGR03588	248.00	326.00	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase
TIGR03607	218.00	324.50	patatin-related protein
TIGR04268	6.00	323.00	FXSXX-COOH protein
TIGR04138	321.49	258.66	Verruc_Plancto-restricted protein
TIGR03790	321.00	202.00	TIGR03790 family protein
TIGR04187	6.33	319.34	ATP-grasp ribosomal peptide maturase, SAV_5884 family
TIGR04186	6.33	319.34	putative ATP-grasp target RiPP
TIGR03093	37.00	317.50	small, acid-soluble spore protein L
TIGR01452	315.00	85.50	phosphoglycolate/pyridoxal phosphate phosphatase family
TIGR03600	5.10	314.20	phage replicative helicase, DnaB family
TIGR04073	312.00	223.01	putative exosortase-associated protein, TIGR04073 family
TIGR03091	43.00	309.00	small, acid-soluble spore protein K
TIGR01502	308.83	217.57	methylaspartate ammonia-lyase
TIGR04352	308.00	279.17	HprK-related kinase A
TIGR02413	71.00	305.84	Bacillus tandem small hypothetical protein
TIGR02551	304.60	269.53	type III secretion apparatus protein, YscQ/HrcQ family
TIGR03244	303.05	237.13	arginine N-succinyltransferase
TIGR01594	295.36	79.08	phage holin, lambda family
TIGR04353	294.00	272.50	PqqD family protein, HPr-rel-A system
TIGR02791	289.33	202.59	P-type DNA transfer protein VirB5
TIGR02746	182.10	288.23	type-IV secretion system protein TraC
TIGR03250	287.00	262.50	putative phosphonoacetaldehyde dehydrogenase
TIGR03510	196.43	285.62	XapX domain
TIGR00607	285.00	244.00	recombination protein rad52
TIGR04539	3.00	282.00	tRNA-dependent cyclodipeptide synthase
TIGR02101	281.33	7.33	type III secretion target, IpaC/SipC family
TIGR03623	248.50	279.00	probable DNA repair protein
TIGR02146	278.00	38.00	homocitrate synthase
TIGR01762	276.33	149.00	chlorinating enzyme
TIGR04132	275.00	33.00	putative folate metabolism gamma-glutamate ligase
TIGR03372	66.43	274.63	putrescine aminotransferase
TIGR02956	268.43	148.70	TMAO reductase sytem sensor TorS
TIGR03611	268.05	180.89	pyrimidine utilization protein D
TIGR03242	268.05	183.13	succinylglutamate desuccinylase
TIGR00807	238.62	266.50	malonate transporter, MadL subunit
TIGR03906	266.00	240.00	quinohemoprotein amine dehydrogenase maturation protein
TIGR00808	238.62	265.50	malonate transporter, MadM subunit
TIGR02474	223.50	262.00	pectate lyase
TIGR02008	203.00	262.00	ferredoxin [2Fe-2S]
TIGR03612	261.05	221.89	pyrimidine utilization protein A
TIGR02917	261.00	126.67	putative PEP-CTERM system TPR-repeat lipoprotein
TIGR03660	232.00	259.00	T1SS-143 repeat domain
TIGR02252	256.99	155.66	HAD hydrolase, REG-2-like, family IA
TIGR03132	186.95	252.07	triphosphoribosyl-dephospho-CoA synthase MdcB
TIGR02982	250.99	196.66	ABC exporter ATP-binding subunit, DevA family
TIGR03206	188.62	250.50	2-hydroxycyclohexanecarboxyl-CoA dehydrogenase
TIGR03101	249.50	93.00	exosortase A system-associated hydrolase 2
TIGR03813	59.33	247.84	putative glutamate/gamma-aminobutyrate antiporter
TIGR03380	148.00	247.46	agmatine deiminase
TIGR02806	98.85	246.23	clostripain
TIGR03429	0.00	243.00	aromatic prenyltransferase, DMATS type
TIGR04415	241.52	174.72	autotransporter passenger strand-loop-strand repeat
TIGR03908	101.00	238.00	quinohemoprotein amine dehydrogenase, alpha subunit
TIGR03694	237.00	107.34	N-acyl amino acid synthase, PEP-CTERM/exosortase system-associated
TIGR03088	236.34	119.67	sugar transferase, PEP-CTERM/EpsH1 system associated
TIGR02718	211.50	235.25	siderophore transporter, RhtX/FptX family
TIGR02984	53.94	229.62	RNA polymerase sigma-70 factor, Planctomycetaceae-specific subfamily 1
TIGR01556	15.83	228.33	rhamnosyltransferase
TIGR02162	226.43	136.87	trimethylamine-N-oxide reductase c-type cytochrome TorC
TIGR01535	207.00	225.00	glucan 1,4-alpha-glucosidase
TIGR04487	224.84	131.67	SoxY-related AACIE arm protein
TIGR04048	177.34	224.17	putative nitrilase, sll0784 family
TIGR03810	166.03	223.77	arginine-ornithine antiporter
TIGR02266	44.00	219.32	Myxococcus xanthus paralogous domain TIGR02266
TIGR02036	217.55	80.28	D-serine deaminase transcriptional activator
TIGR02662	217.00	139.17	ADP-ribosyl-[dinitrogen reductase] hydrolase
TIGR03063	216.80	137.00	sortase B cell surface sorting signal
TIGR04392	18.00	214.17	hydroxylamine oxidation protein HaoB
TIGR02742	86.10	213.23	type-F conjugative transfer system pilin assembly protein TrbC
TIGR04387	207.20	197.50	major capsid protein, N4-gp56 family
TIGR03501	200.12	107.50	GlyGly-CTERM domain
TIGR02919	0.00	196.00	accessory Sec system glycosyltransferase GtfB
TIGR02918	0.00	196.00	accessory Sec system glycosylation protein GtfA
TIGR03769	195.32	159.00	actinobacterial surface-anchored protein domain
TIGR02950	14.00	195.00	RNA polymerase sigma factor, SigM family
TIGR03788	80.50	194.25	marine proteobacterial sortase target protein
TIGR03784	80.50	194.25	sortase, marine proteobacterial type
TIGR03802	119.00	192.50	aspartate-alanine antiporter
TIGR04501	192.30	172.95	microcompartment protein PduB
TIGR02147	191.00	97.00	TIGR02147 family protein
TIGR02500	76.34	187.67	type III secretion apparatus protein, YscD/HrpQ family
TIGR03536	119.00	187.50	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
TIGR03693	4.00	183.50	putative thiazole-containing bacteriocin maturation protein
TIGR03405	179.75	123.00	phosphonate metabolism-associated iron-containing alcohol dehydrogenase
TIGR04411	178.00	152.83	type II secretion system protein N
TIGR02638	106.58	177.81	lactaldehyde reductase
TIGR01629	19.50	174.71	phage/plasmid replication protein, gene II/X family
TIGR00603	2.66	173.66	DNA repair helicase rad25
TIGR02588	96.00	173.00	TIGR02588 family protein
TIGR02587	96.00	173.00	putative integral membrane protein TIGR02587
TIGR03951	104.07	172.90	siderophore-iron reductase FhuF
TIGR03029	57.17	169.67	chain length determinant protein tyrosine kinase EpsG
TIGR03382	44.00	166.33	Myxococcales GC_trans_RRR domain
TIGR02647	80.00	166.17	TIGR02647 family protein
TIGR02989	79.47	164.98	RNA polymerase sigma-70 factor, Rhodopirellula/Verrucomicrobium family
TIGR01669	6.50	160.50	phage uncharacterized protein, XkdX family
TIGR04245	160.00	130.50	N-acyltransferase NodA
TIGR03376	4.57	159.00	glycerol-3-phosphate dehydrogenase (NAD(+))
TIGR03508	98.50	158.50	decaheme c-type cytochrome, DmsE family
TIGR03136	157.00	113.00	Na+-transporting malonate decarboxylase, carboxybiotin decarboxylase subunit
TIGR04366	154.33	149.70	cupin fold metalloprotein, WbuC family
TIGR03978	154.00	107.86	His-Xaa-Ser system radical SAM maturase HxsB
TIGR03791	152.00	140.00	tryptophan tryptophylquinone biosynthesis enzyme MauG
TIGR04243	151.00	123.50	chitooligosaccharide deacetylase NodB
TIGR04242	151.00	123.50	chitooligosaccharide synthase NodC
TIGR02110	70.00	151.00	coenzyme PQQ biosynthesis protein PqqF
TIGR02131	4.00	150.50	polyhydroxyalkanoic acid inclusion protein PhaP
TIGR01616	150.00	127.67	nitrogenase-associated protein
TIGR03655	148.50	146.00	restriction alleviation protein, Lar family
TIGR00304	108.84	146.50	TIGR00304 family protein
TIGR03008	69.66	145.83	CAAX prenyl protease-related protein
TIGR03639	144.00	116.33	CRISPR-associated endonuclease Cas1, subtype II/NMENI
TIGR04565	104.34	142.33	outer membrane beta-barrel protein
TIGR04177	142.25	53.00	exosortase H, IPTLxxWG-CTERM-specific
TIGR03977	141.00	82.86	His-Xaa-Ser system radical SAM maturase HxsC
TIGR02924	141.00	109.00	isocitrate dehydrogenase
TIGR01501	140.83	120.57	methylaspartate mutase, S subunit
TIGR02253	140.30	102.50	HAD hydrolase, TIGR02253 family
TIGR02790	87.94	139.31	nickel ABC transporter, permease subunit NikC
TIGR03869	55.00	139.00	proposed F420-0 ABC transporter, permease protein
TIGR03868	55.00	139.00	proposed F420-0 ABC transporter, periplasmic F420-0 binding protein
TIGR03897	12.80	137.50	type 2 lantibiotic biosynthesis protein LanM
TIGR03610	135.05	112.89	pyrimidine utilization protein C
TIGR03976	135.00	68.00	His-Xaa-Ser system protein HxsD
TIGR02321	134.50	75.00	phosphonopyruvate hydrolase
TIGR03433	4.00	134.00	transcriptional regulator, Acidobacterial, PadR-family
TIGR04261	133.00	68.00	radical SAM/SPASM domain protein, GRRM system
TIGR04260	133.00	68.00	rSAM-associated Gly-rich repeat protein
TIGR01233	3.18	132.25	6-phospho-beta-galactosidase
TIGR02743	111.10	132.06	type-F conjugative transfer system protein TraW
TIGR03032	126.99	129.66	TIGR03032 family protein
TIGR03669	129.00	108.00	urea ABC transporter, substrate-binding protein
TIGR02971	117.99	128.66	ABC exporter membrane fusion protein, DevB family
TIGR02114	33.50	128.46	phosphopantothenate--cysteine ligase
TIGR03245	65.00	127.00	arginine/ornithine succinyltransferase, alpha subunit
TIGR00891	20.43	125.80	MFS transporter, sialate:H+ symporter (SHS) family
TIGR02113	19.00	124.46	phosphopantothenoylcysteine decarboxylase
TIGR03176	12.10	123.21	allantoate amidohydrolase
TIGR01503	122.83	116.57	methylaspartate mutase, E subunit
TIGR02805	122.00	105.50	tonB-system energizer ExbB
TIGR03830	67.60	121.20	putative zinc finger/helix-turn-helix protein, YgiT family
TIGR04270	117.36	120.00	methylamine methyltransferase corrinoid protein reductive activase
TIGR02804	120.00	105.50	TonB system transport protein ExbD
TIGR02762	118.10	115.73	type IV conjugative transfer system protein TraL
TIGR01647	104.34	117.50	plasma-membrane proton-efflux P-type ATPase
TIGR03797	29.99	115.33	NHLM bacteriocin system ABC transporter, ATP-binding protein
TIGR03796	29.99	115.33	NHLM bacteriocin system ABC transporter, peptidase/ATP-binding protein
TIGR02767	73.00	115.25	Ti-type conjugative transfer system protein TraG
TIGR02761	102.10	115.23	type IV conjugative transfer system protein TraE
TIGR03118	5.66	115.16	TIGR03118 family protein
TIGR04373	113.33	69.00	EgtB-related enzyme signature domain
TIGR04348	113.33	69.00	putative glycosyltransferase, TIGR04348 family
TIGR01847	113.00	60.00	bacteriocin-type signal sequence
TIGR02499	110.84	61.67	type III secretion apparatus protein, HrpE/YscL family
TIGR01053	107.50	70.00	zinc finger domain, LSD1 subclass
TIGR04128	107.00	56.00	exosortase family protein XrtF
TIGR04127	107.00	59.00	exosortase F-associated protein
TIGR02061	106.50	30.50	adenylylsulfate reductase, alpha subunit
TIGR02060	106.50	22.50	adenylylsulfate reductase, beta subunit
TIGR03895	105.50	80.00	cyanobactin maturation protease, PatA/PatG family
TIGR03183	100.80	102.86	putative sulfurtransferase DndC
TIGR04039	9.00	102.33	di-heme enzyme, MXAN_0977 family
TIGR03548	77.18	102.07	cyclically-permuted mutarotase family protein
TIGR01193	93.68	100.04	ABC-type bacteriocin transporter
TIGR03569	75.00	99.18	N-acetylneuraminate synthase
TIGR04188	1.00	99.17	methyltransferase, ATP-grasp peptide maturase system
TIGR03853	97.76	79.47	putative metal-binding protein
TIGR04437	47.00	97.75	3-deoxy-D-manno-oct-2-ulosonate III transferase WaaZ
TIGR01305	47.43	97.13	guanosine monophosphate reductase
TIGR03001	97.00	45.33	RNA polymerase sigma-70 factor, Myxococcales family 1
TIGR03892	41.00	96.02	thiazolylpeptide-type bacteriocin precursor
TIGR03238	64.98	94.40	DNA phosphorothioation-dependent restriction protein DptF
TIGR03237	64.98	94.40	DNA phosphorothioation-dependent restriction protein DptH
TIGR04133	59.00	93.50	radical SAM enzyme, rSAM/lipoprotein system
TIGR03024	93.38	56.00	PEF-CTERM protein sorting domain
TIGR02827	90.50	87.00	anaerobic ribonucleoside-triphosphate reductase
TIGR02826	90.50	87.00	anaerobic ribonucleoside-triphosphate reductase activating protein
TIGR02813	15.65	89.32	polyketide-type polyunsaturated fatty acid synthase PfaA
TIGR02770	27.26	89.31	nickel import ATP-binding protein NikD
TIGR02925	88.48	86.34	peptidyl-prolyl cis-trans isomerase, EpsD family
TIGR03233	64.00	87.86	DNA sulfur modification protein DndB
TIGR03573	26.50	86.00	N-acetyl sugar amidotransferase
TIGR03495	13.50	85.53	phage lysis regulatory protein, LysB family
TIGR04312	85.50	13.00	choice-of-anchor B domain
TIGR03622	85.00	75.00	urea ABC transporter, permease protein UrtB
TIGR03184	64.80	84.86	DNA sulfur modification protein DndE
TIGR00899	12.96	83.46	sugar efflux transporter
TIGR01865	45.67	81.00	CRISPR subtype II RNA-guided endonuclease Cas9
TIGR03547	51.16	80.68	mutatrotase, YjhT family
TIGR02633	6.43	78.22	D-xylose ABC transporter, ATP-binding protein
TIGR02368	75.02	78.00	dimethylamine:corrinoid methyltransferase
TIGR02418	58.33	77.92	acetolactate synthase, catabolic
TIGR04165	76.00	21.00	Cys-rich peptide, TIGR04165 family
TIGR03849	75.50	19.50	phosphosulfolactate synthase
TIGR03576	75.50	35.50	pyridoxal phosphate enzyme, MJ0158 family
TIGR01827	75.50	19.50	putative Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase, subunit C
TIGR00411	75.50	19.50	redox-active disulfide protein 1
TIGR03958	75.00	18.00	5,10-methenyltetrahydromethanopterin hydrogenase cofactor biosynthesis protein HmdC
TIGR03957	75.00	18.00	5,10-methenyltetrahydromethanopterin hydrogenase cofactor biosynthesis protein HmdB
TIGR02066	75.00	16.50	sulfite reductase, dissimilatory-type beta subunit
TIGR02064	75.00	16.50	sulfite reductase, dissimilatory-type alpha subunit
TIGR01723	75.00	18.00	5,10-methenyltetrahydromethanopterin hydrogenase
TIGR01086	48.93	74.77	L-fuculose phosphate aldolase
TIGR03886	13.00	74.17	spore photoproduct lyase family protein
TIGR04371	74.00	61.00	putative sugar O-methyltransferase
TIGR01699	12.10	72.30	xanthosine phosphorylase
TIGR04169	72.00	24.00	alkylhydroperoxidase/carboxymuconolactone decarboxylase family protein
TIGR04052	7.00	71.33	AZL_007920/MXAN_0976 family protein
TIGR04396	71.00	42.00	surface carbohydrate biosynthesis protein
TIGR03078	24.00	70.84	methane monooxygenase/ammonia monooxygenase, subunit C
TIGR00946	70.50	33.64	auxin efflux carrier
TIGR04181	48.00	69.68	aminotransferase, LLPSF_NHT_00031 family
TIGR03614	69.05	35.89	pyrimidine utilization protein B
TIGR02618	55.00	67.74	tyrosine phenol-lyase
TIGR03585	66.83	66.50	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase
TIGR04041	66.61	58.20	glycine radical enzyme activase, YjjW family
TIGR04040	66.61	59.20	glycine radical enzyme, YjjI family
TIGR03798	66.00	16.67	nif11-like leader peptide domain
TIGR00890	15.43	65.63	oxalate/formate antiporter family transporter
TIGR02756	65.10	42.06	type-F conjugative transfer system secretin TraK
TIGR03950	36.00	65.00	siderophore ferric iron reductase, AHA_1954 family
TIGR02356	64.76	30.61	thiazole biosynthesis adenylyltransferase ThiF
TIGR02597	45.00	64.00	TIGR02597 family protein
TIGR04456	25.00	63.00	LruC domain
TIGR04298	41.50	62.00	histidine-histamine antiporter
TIGR04107	24.66	60.91	putative heme utilization radical SAM enzyme HutW
TIGR02244	36.00	60.66	HAD superfamily (subfamily IG) hydrolase, 5-nucleotidase
TIGR01534	glyceraldehyde-3-phosphate dehydrogenase, type I
TIGR01536	asparagine synthase (glutamine-hydrolyzing)
TIGR01537	phage portal protein, HK97 family
TIGR01539	phage portal protein, lambda family
TIGR01541	phage tail tape measure protein, lambda family
TIGR01542	phage portal protein, putative, A118 family
TIGR01543	phage prohead protease, HK97 family
TIGR01545	HAD hydrolase, family IF
TIGR01549	HAD hydrolase, family IA, variant 1
TIGR01550	death-on-curing family protein
TIGR01552	prevent-host-death family protein
TIGR01554	phage major capsid protein, HK97 family
TIGR01558	putative phage terminase, small subunit, P27 family
TIGR01561	putative glycogen debranching enzyme, archaeal type
TIGR01573	CRISPR-associated endonuclease Cas2
TIGR01577	oligosaccharide amylase
TIGR01578	MiaB-like tRNA modifying enzyme, archaeal-type
TIGR01580	nitrate reductase, alpha subunit
TIGR01581	NifC-like ABC-type porter
TIGR01582	formate dehydrogenase, beta subunit
TIGR01583	formate dehydrogenase, gamma subunit
TIGR01586	cysteine protease domain, YopT-type
TIGR01587	CRISPR-associated helicase Cas3
TIGR01593	toxin secretion/phage lysis holin
TIGR01596	CRISPR-associated endonuclease Cas3-HD
TIGR01603	phage major tail protein, phi13 family
TIGR01620	TIGR01620 family protein
TIGR01625	AspT/YidE/YbjL antiporter duplication domain
TIGR01630	phage uncharacterized protein, C-terminal domain
TIGR01636	phage transcriptional regulator, RinA family
TIGR01641	phage head morphogenesis protein, SPP1 gp7 family
TIGR01646	Rhs element Vgr protein
TIGR01650	cobaltochelatase, CobS subunit
TIGR01651	cobaltochelatase, CobT subunit
TIGR01660	nitrate reductase, beta subunit
TIGR01662	HAD hydrolase, family IIIA
TIGR01665	phage minor structural protein, N-terminal region
TIGR01667	integral membrane protein, YccS/YhfK family
TIGR01668	HAD phosphatase, family IIIA
TIGR01670	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase, YrbI family
TIGR01679	FAD-linked oxidoreductase
TIGR01682	molybdopterin converting factor, subunit 1
TIGR01683	thiamine biosynthesis protein ThiS
TIGR01694	methylthioadenosine phosphorylase
TIGR01696	phosphopentomutase
TIGR01697	inosine/guanosine/xanthosine phosphorylase family
TIGR01698	purine nucleotide phosphorylase
TIGR01700	purine nucleoside phosphorylase I, inosine and guanosine-specific
TIGR01701	oxidoreductase alpha (molybdopterin) subunit
TIGR01702	carbon-monoxide dehydrogenase, catalytic subunit
TIGR01703	hydroxylamine reductase
TIGR01704	MTA/SAH nucleosidase
TIGR01706	periplasmic nitrate reductase, large subunit
TIGR01707	type II secretion system protein I
TIGR01708	type II secretion system protein H
TIGR01709	type II secretion system protein L
TIGR01710	type II secretion system protein G
TIGR01711	type II secretion system protein J
TIGR01717	AMP nucleosidase
TIGR01718	uridine phosphorylase
TIGR01720	non-ribosomal peptide synthase domain TIGR01720
TIGR01721	putative AMP nucleosidase
TIGR01726	amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
TIGR01729	taurine ABC transporter, periplasmic binding protein
TIGR01730	efflux transporter, RND family, MFP subunit
TIGR01732	conserved hypothetical protein
TIGR01738	pimelyl-[acyl-carrier protein] methyl ester esterase
TIGR01740	orotidine 5-phosphate decarboxylase
TIGR01166	59914.28	50476.77	cobalt ABC transporter, ATP-binding protein
TIGR03718	49441.63	59785.79	integral membrane protein, TerC family
TIGR00276	57466.55	59672.62	epoxyqueuosine reductase
TIGR01826	49674.58	59667.70	conserved hypothetical protein
TIGR01958	59491.30	58452.97	NADH-quinone oxidoreductase, E subunit
TIGR03317	53818.86	59481.80	folate-binding protein YgfZ
TIGR03081	54911.72	59434.28	methylmalonyl-CoA epimerase
TIGR02985	59145.00	58649.67	RNA polymerase sigma-70 factor, Bacteroides expansion family 1
TIGR00562	43748.69	58374.89	protoporphyrinogen oxidase
TIGR00185	51881.42	58338.20	tRNA (cytidine(34)-2-O)-methyltransferase
TIGR01744	xanthine phosphoribosyltransferase
TIGR01745	aspartate-semialdehyde dehydrogenase
TIGR01746	thioester reductase domain
TIGR01748	L-rhamnose isomerase
TIGR01749	beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabA
TIGR01751	crotonyl-CoA carboxylase/reductase
TIGR01752	flavodoxin
TIGR01755	NAD(P)H:quinone oxidoreductase, type IV
TIGR01760	phage tail tape measure protein, TP901 family, core region
TIGR01761	thiazolinyl imide reductase
TIGR01763	malate dehydrogenase, NAD-dependent
TIGR01764	DNA binding domain, excisionase family
TIGR01765	transposase, putative, N-terminal domain
TIGR01767	S-methyl-5-thioribose kinase
TIGR01768	geranylgeranylglyceryl phosphate synthase family protein
TIGR01771	L-lactate dehydrogenase
TIGR01774	glycyl radical enzyme, PFL2/glycerol dehydratase family
TIGR01777	TIGR01777 family protein
TIGR01778	TonB-dependent copper receptor
TIGR01779	TonB-dependent vitamin B12 receptor
TIGR01780	succinate-semialdehyde dehydrogenase
TIGR01783	TonB-dependent siderophore receptor
TIGR01784	conserved hypothetical protein
TIGR01785	TonB-dependent heme/hemoglobin receptor family protein
TIGR01786	TonB-dependent hemoglobin/transferrin/lactoferrin receptor family protein
TIGR01787	squalene/oxidosqualene cyclases
TIGR01791	chorismate mutase
TIGR01792	urease, alpha subunit
TIGR01793	citrate (Si)-synthase, eukaryotic
TIGR01795	chorismate mutase
TIGR01796	chorismate mutase
TIGR01804	betaine-aldehyde dehydrogenase
TIGR01805	chorismate mutase
TIGR01810	choline dehydrogenase
TIGR01812	succinate dehydrogenase or fumarate reductase, flavoprotein subunit
TIGR01818	nitrogen regulation protein NR(I)
TIGR01820	anthranilate synthase component I
TIGR01821	5-aminolevulinic acid synthase
TIGR01822	glycine C-acetyltransferase
TIGR01825	putative pyridoxal phosphate-dependent acyltransferase
TIGR01828	pyruvate, phosphate dikinase
TIGR01829	acetoacetyl-CoA reductase
TIGR01830	3-oxoacyl-[acyl-carrier-protein] reductase
TIGR01832	2-deoxy-D-gluconate 3-dehydrogenase
TIGR01836	poly(R)-hydroxyalkanoic acid synthase, class III, PhaC subunit
TIGR01837	poly(hydroxyalkanoate) granule-associated protein
TIGR01838	poly(R)-hydroxyalkanoic acid synthase, class I
TIGR01840	esterase, PHB depolymerase family
TIGR01841	phasin family protein
TIGR01842	type I secretion system ATPase
TIGR01843	type I secretion membrane fusion protein, HlyD family
TIGR01845	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
TIGR01848	polyhydroxyalkanoate synthesis repressor PhaR
TIGR01851	N-acetyl-gamma-glutamyl-phosphate reductase
TIGR01855	imidazole glycerol phosphate synthase, glutamine amidotransferase subunit
